ID	Name	Useage	FunctionType	AppendType	DetachType	BuffType	Level	Intensity	IsStackable	MaxStackNum	Count	Interval	Exclude	GlobalExclude	UniqueTarget	CanCancel	IsCountable	DecayType	MoveStateMask	MapBanMask	CanAccumulate	MapInvalidMask	IsCombatBuff	MinInterval	MoveStateMask2	MaxInterval	ActiveCoefficient	CanBeSteal	NeedSync	CanTransfer	CostSingleStack	Coexist	IsIntensityStackable	ScriptFile
139	鎵舵憞鐩翠笂	3		208	5		8	11	0	1	1	480	1	1	0	1			1610547150					480	60	480	1	0	1						1:ON_STAND|2:ON_WALK|3:ON_RUN|6:ON_SWIM|7:ON_FLOAT|8:ON_SIT|9:ON_KNOCKED_DOWN|10:ON_KNOCKED_BACK|11:ON_KNOCKED_OFF|12:ON_SPRINT_BREAK|13:ON_SPRINT_DASH|14:ON_SPRINT_KICK|15:ON_SPRINT_FLASH|17:ON_SKILL_MOVE_DST|18:ON_SKILL_MOVE_TAIL|19:ON_SKILL_MOVE_DEATH|20:ON_HALT|21:ON_FREEZE|22:ON_ENTRAP|23:ON_AUTO_FLY|24:ON_DEATH|25:ON_DASH|26:ON_PULL|27:ON_REPULSED|28:ON_RISE|30:ON_START_AUTO_FLY	2|3|4|5
139	鎵舵憞鐩翠笂	3		208	5		9	11	0	1	1	480	1	1	0	1			1610547150					480	60	480	1	0	1						1:ON_STAND|2:ON_WALK|3:ON_RUN|6:ON_SWIM|7:ON_FLOAT|8:ON_SIT|9:ON_KNOCKED_DOWN|10:ON_KNOCKED_BACK|11:ON_KNOCKED_OFF|12:ON_SPRINT_BREAK|13:ON_SPRINT_DASH|14:ON_SPRINT_KICK|15:ON_SPRINT_FLASH|17:ON_SKILL_MOVE_DST|18:ON_SKILL_MOVE_TAIL|19:ON_SKILL_MOVE_DEATH|20:ON_HALT|21:ON_FREEZE|22:ON_ENTRAP|23:ON_AUTO_FLY|24:ON_DEATH|25:ON_DASH|26:ON_PULL|27:ON_REPULSED|28:ON_RISE|30:ON_START_AUTO_FLY	2|3|4|5
139	鎵舵憞鐩翠笂	3		208	5		10	11	0	1	1	480	1	1	0	1			1610547150					480	60	480	1	0	1						1:ON_STAND|2:ON_WALK|3:ON_RUN|6:ON_SWIM|7:ON_FLOAT|8:ON_SIT|9:ON_KNOCKED_DOWN|10:ON_KNOCKED_BACK|11:ON_KNOCKED_OFF|12:ON_SPRINT_BREAK|13:ON_SPRINT_DASH|14:ON_SPRINT_KICK|15:ON_SPRINT_FLASH|17:ON_SKILL_MOVE_DST|18:ON_SKILL_MOVE_TAIL|19:ON_SKILL_MOVE_DEATH|20:ON_HALT|21:ON_FREEZE|22:ON_ENTRAP|23:ON_AUTO_FLY|24:ON_DEATH|25:ON_DASH|26:ON_PULL|27:ON_REPULSED|28:ON_RISE|30:ON_START_AUTO_FLY	2|3|4|5
139	鎵舵憞鐩翠笂	3		208	5		11	11	0	1	1	480	1	1	0	1			1610547150					480	60	480	1	0	1						1:ON_STAND|2:ON_WALK|3:ON_RUN|6:ON_SWIM|7:ON_FLOAT|8:ON_SIT|9:ON_KNOCKED_DOWN|10:ON_KNOCKED_BACK|11:ON_KNOCKED_OFF|12:ON_SPRINT_BREAK|13:ON_SPRINT_DASH|14:ON_SPRINT_KICK|15:ON_SPRINT_FLASH|17:ON_SKILL_MOVE_DST|18:ON_SKILL_MOVE_TAIL|19:ON_SKILL_MOVE_DEATH|20:ON_HALT|21:ON_FREEZE|22:ON_ENTRAP|23:ON_AUTO_FLY|24:ON_DEATH|25:ON_DASH|26:ON_PULL|27:ON_REPULSED|28:ON_RISE|30:ON_START_AUTO_FLY	2|3|4|5
139	鎵舵憞鐩翠笂	3		208	5		12	11	0	1	1	480	1	1	0	1			1610547150					480	60	480	1	0	1						1:ON_STAND|2:ON_WALK|3:ON_RUN|6:ON_SWIM|7:ON_FLOAT|8:ON_SIT|9:ON_KNOCKED_DOWN|10:ON_KNOCKED_BACK|11:ON_KNOCKED_OFF|12:ON_SPRINT_BREAK|13:ON_SPRINT_DASH|14:ON_SPRINT_KICK|15:ON_SPRINT_FLASH|17:ON_SKILL_MOVE_DST|18:ON_SKILL_MOVE_TAIL|19:ON_SKILL_MOVE_DEATH|20:ON_HALT|21:ON_FREEZE|22:ON_ENTRAP|23:ON_AUTO_FLY|24:ON_DEATH|25:ON_DASH|26:ON_PULL|27:ON_REPULSED|28:ON_RISE|30:ON_START_AUTO_FLY	2|3|4|5
139	鎵舵憞鐩翠笂	3		208	5		13	11	0	1	1	480	1	1	0	1			1610547150					480	60	480	1	0	1						1:ON_STAND|2:ON_WALK|3:ON_RUN|6:ON_SWIM|7:ON_FLOAT|8:ON_SIT|9:ON_KNOCKED_DOWN|10:ON_KNOCKED_BACK|11:ON_KNOCKED_OFF|12:ON_SPRINT_BREAK|13:ON_SPRINT_DASH|14:ON_SPRINT_KICK|15:ON_SPRINT_FLASH|17:ON_SKILL_MOVE_DST|18:ON_SKILL_MOVE_TAIL|19:ON_SKILL_MOVE_DEATH|20:ON_HALT|21:ON_FREEZE|22:ON_ENTRAP|23:ON_AUTO_FLY|24:ON_DEATH|25:ON_DASH|26:ON_PULL|27:ON_REPULSED|28:ON_RISE|30:ON_START_AUTO_FLY	2|3|4|5
139	鎵舵憞鐩翠笂	3		208	5		14	11	0	1	1	480	1	1	0	1			1610547150					480	60	480	1	0	1						1:ON_STAND|2:ON_WALK|3:ON_RUN|6:ON_SWIM|7:ON_FLOAT|8:ON_SIT|9:ON_KNOCKED_DOWN|10:ON_KNOCKED_BACK|11:ON_KNOCKED_OFF|12:ON_SPRINT_BREAK|13:ON_SPRINT_DASH|14:ON_SPRINT_KICK|15:ON_SPRINT_FLASH|17:ON_SKILL_MOVE_DST|18:ON_SKILL_MOVE_TAIL|19:ON_SKILL_MOVE_DEATH|20:ON_HALT|21:ON_FREEZE|22:ON_ENTRAP|23:ON_AUTO_FLY|24:ON_DEATH|25:ON_DASH|26:ON_PULL|27:ON_REPULSED|28:ON_RISE|30:ON_START_AUTO_FLY	2|3|4|5
139	鎵舵憞鐩翠笂	3		208	5		15	11	0	1	1	480	1	1	0	1			1610547150					480	60	480	1	0	1						1:ON_STAND|2:ON_WALK|3:ON_RUN|6:ON_SWIM|7:ON_FLOAT|8:ON_SIT|9:ON_KNOCKED_DOWN|10:ON_KNOCKED_BACK|11:ON_KNOCKED_OFF|12:ON_SPRINT_BREAK|13:ON_SPRINT_DASH|14:ON_SPRINT_KICK|15:ON_SPRINT_FLASH|17:ON_SKILL_MOVE_DST|18:ON_SKILL_MOVE_TAIL|19:ON_SKILL_MOVE_DEATH|20:ON_HALT|21:ON_FREEZE|22:ON_ENTRAP|23:ON_AUTO_FLY|24:ON_DEATH|25:ON_DASH|26:ON_PULL|27:ON_REPULSED|28:ON_RISE|30:ON_START_AUTO_FLY	2|3|4|5
139	鎵舵憞鐩翠笂	3		208	5		16	11	0	1	1	480	1	1	0	1			1610547150					480	60	480	1	0	1						1:ON_STAND|2:ON_WALK|3:ON_RUN|6:ON_SWIM|7:ON_FLOAT|8:ON_SIT|9:ON_KNOCKED_DOWN|10:ON_KNOCKED_BACK|11:ON_KNOCKED_OFF|12:ON_SPRINT_BREAK|13:ON_SPRINT_DASH|14:ON_SPRINT_KICK|15:ON_SPRINT_FLASH|17:ON_SKILL_MOVE_DST|18:ON_SKILL_MOVE_TAIL|19:ON_SKILL_MOVE_DEATH|20:ON_HALT|21:ON_FREEZE|22:ON_ENTRAP|23:ON_AUTO_FLY|24:ON_DEATH|25:ON_DASH|26:ON_PULL|27:ON_REPULSED|28:ON_RISE|30:ON_START_AUTO_FLY	2|3|4|5
139	鎵舵憞鐩翠笂	3		208	5		17	11	0	1	1	480	1	1	0	1			1610547150					480	60	480	1	0	1						1:ON_STAND|2:ON_WALK|3:ON_RUN|6:ON_SWIM|7:ON_FLOAT|8:ON_SIT|9:ON_KNOCKED_DOWN|10:ON_KNOCKED_BACK|11:ON_KNOCKED_OFF|12:ON_SPRINT_BREAK|13:ON_SPRINT_DASH|14:ON_SPRINT_KICK|15:ON_SPRINT_FLASH|17:ON_SKILL_MOVE_DST|18:ON_SKILL_MOVE_TAIL|19:ON_SKILL_MOVE_DEATH|20:ON_HALT|21:ON_FREEZE|22:ON_ENTRAP|23:ON_AUTO_FLY|24:ON_DEATH|25:ON_DASH|26:ON_PULL|27:ON_REPULSED|28:ON_RISE|30:ON_START_AUTO_FLY	2|3|4|5
139	鎵舵憞鐩翠笂	3		208	5		18	11	0	1	1	480	1	1	0	1			1610547150					480	60	480	1	0	1						1:ON_STAND|2:ON_WALK|3:ON_RUN|6:ON_SWIM|7:ON_FLOAT|8:ON_SIT|9:ON_KNOCKED_DOWN|10:ON_KNOCKED_BACK|11:ON_KNOCKED_OFF|12:ON_SPRINT_BREAK|13:ON_SPRINT_DASH|14:ON_SPRINT_KICK|15:ON_SPRINT_FLASH|17:ON_SKILL_MOVE_DST|18:ON_SKILL_MOVE_TAIL|19:ON_SKILL_MOVE_DEATH|20:ON_HALT|21:ON_FREEZE|22:ON_ENTRAP|23:ON_AUTO_FLY|24:ON_DEATH|25:ON_DASH|26:ON_PULL|27:ON_REPULSED|28:ON_RISE|30:ON_START_AUTO_FLY	2|3|4|5
139	鎵舵憞鐩翠笂	3		208	5		19	11	0	1	1	480	1	1	0	1			1610547150					480	60	480	1	0	1						1:ON_STAND|2:ON_WALK|3:ON_RUN|6:ON_SWIM|7:ON_FLOAT|8:ON_SIT|9:ON_KNOCKED_DOWN|10:ON_KNOCKED_BACK|11:ON_KNOCKED_OFF|12:ON_SPRINT_BREAK|13:ON_SPRINT_DASH|14:ON_SPRINT_KICK|15:ON_SPRINT_FLASH|17:ON_SKILL_MOVE_DST|18:ON_SKILL_MOVE_TAIL|19:ON_SKILL_MOVE_DEATH|20:ON_HALT|21:ON_FREEZE|22:ON_ENTRAP|23:ON_AUTO_FLY|24:ON_DEATH|25:ON_DASH|26:ON_PULL|27:ON_REPULSED|28:ON_RISE|30:ON_START_AUTO_FLY	2|3|4|5
139	鎵舵憞鐩翠笂	3		208	5		20	11	0	1	1	480	1	1	0	1			1610547150					480	60	480	1	0	1						1:ON_STAND|2:ON_WALK|3:ON_RUN|6:ON_SWIM|7:ON_FLOAT|8:ON_SIT|9:ON_KNOCKED_DOWN|10:ON_KNOCKED_BACK|11:ON_KNOCKED_OFF|12:ON_SPRINT_BREAK|13:ON_SPRINT_DASH|14:ON_SPRINT_KICK|15:ON_SPRINT_FLASH|17:ON_SKILL_MOVE_DST|18:ON_SKILL_MOVE_TAIL|19:ON_SKILL_MOVE_DEATH|20:ON_HALT|21:ON_FREEZE|22:ON_ENTRAP|23:ON_AUTO_FLY|24:ON_DEATH|25:ON_DASH|26:ON_PULL|27:ON_REPULSED|28:ON_RISE|30:ON_START_AUTO_FLY	2|3|4|5
139	鎵舵憞鐩翠笂	3		208	5		21	11	0	1	1	480	1	1	0	1			1610547150					480	60	480	1	0	1						1:ON_STAND|2:ON_WALK|3:ON_RUN|6:ON_SWIM|7:ON_FLOAT|8:ON_SIT|9:ON_KNOCKED_DOWN|10:ON_KNOCKED_BACK|11:ON_KNOCKED_OFF|12:ON_SPRINT_BREAK|13:ON_SPRINT_DASH|14:ON_SPRINT_KICK|15:ON_SPRINT_FLASH|17:ON_SKILL_MOVE_DST|18:ON_SKILL_MOVE_TAIL|19:ON_SKILL_MOVE_DEATH|20:ON_HALT|21:ON_FREEZE|22:ON_ENTRAP|23:ON_AUTO_FLY|24:ON_DEATH|25:ON_DASH|26:ON_PULL|27:ON_REPULSED|28:ON_RISE|30:ON_START_AUTO_FLY	2|3|4|5
139	鎵舵憞鐩翠笂	3		208	5		22	11	0	1	1	480	1	1	0	1			1610547150					480	60	480	1	0	1						1:ON_STAND|2:ON_WALK|3:ON_RUN|6:ON_SWIM|7:ON_FLOAT|8:ON_SIT|9:ON_KNOCKED_DOWN|10:ON_KNOCKED_BACK|11:ON_KNOCKED_OFF|12:ON_SPRINT_BREAK|13:ON_SPRINT_DASH|14:ON_SPRINT_KICK|15:ON_SPRINT_FLASH|17:ON_SKILL_MOVE_DST|18:ON_SKILL_MOVE_TAIL|19:ON_SKILL_MOVE_DEATH|20:ON_HALT|21:ON_FREEZE|22:ON_ENTRAP|23:ON_AUTO_FLY|24:ON_DEATH|25:ON_DASH|26:ON_PULL|27:ON_REPULSED|28:ON_RISE|30:ON_START_AUTO_FLY	2|3|4|5
139	鎵舵憞鐩翠笂	3		208	5		23	11	0	1	1	480	1	1	0	1			1610547150					480	60	480	1	0	1					绾槼\鏇挎崲浜屾.lua	1:ON_STAND|2:ON_WALK|3:ON_RUN|6:ON_SWIM|7:ON_FLOAT|8:ON_SIT|9:ON_KNOCKED_DOWN|10:ON_KNOCKED_BACK|11:ON_KNOCKED_OFF|12:ON_SPRINT_BREAK|13:ON_SPRINT_DASH|14:ON_SPRINT_KICK|15:ON_SPRINT_FLASH|17:ON_SKILL_MOVE_DST|18:ON_SKILL_MOVE_TAIL|19:ON_SKILL_MOVE_DEATH|20:ON_HALT|21:ON_FREEZE|22:ON_ENTRAP|23:ON_AUTO_FLY|24:ON_DEATH|25:ON_DASH|26:ON_PULL|27:ON_REPULSED|28:ON_RISE|30:ON_START_AUTO_FLY	2|3|4|5
244	楠戜箻	11		208	0		1	100	0	1	1	0	1	1	0	1			3619840030	1				0	59	0	1	0	1						1:ON_STAND|2:ON_WALK|3:ON_RUN|4:ON_JUMP|13:ON_SPRINT_DASH|14:ON_SPRINT_KICK|17:ON_SKILL_MOVE_DST|22:ON_ENTRAP|23:ON_AUTO_FLY|24:ON_DEATH|25:ON_DASH|26:ON_PULL|28:ON_RISE|30:ON_START_AUTO_FLY|31:ON_FLY	0|1|3|4|5
244	楠戜箻	11		208	0		2	100	0	1	1	0	1	1	0	1			3619840254	1				0	59	0	1	0	1						1:ON_STAND|2:ON_WALK|3:ON_RUN|4:ON_JUMP|5:ON_SWIM_JUMP|6:ON_SWIM|7:ON_FLOAT|13:ON_SPRINT_DASH|14:ON_SPRINT_KICK|17:ON_SKILL_MOVE_DST|22:ON_ENTRAP|23:ON_AUTO_FLY|24:ON_DEATH|25:ON_DASH|26:ON_PULL|28:ON_RISE|30:ON_START_AUTO_FLY|31:ON_FLY	0|1|3|4|5
244	楠戜箻	11		208	0		3	100	0	1	1	0	1	1	0	1			1073897664	1				0	56	0	1	0	1						6:ON_SWIM|7:ON_FLOAT|13:ON_SPRINT_DASH|14:ON_SPRINT_KICK|17:ON_SKILL_MOVE_DST|30:ON_START_AUTO_FLY	3|4|5
244	楠戜箻	11		208	0		4	100	0	1	9999999	8	1	1	0	1			3619840030	9				8	59	8	1	0	1						1:ON_STAND|2:ON_WALK|3:ON_RUN|4:ON_JUMP|13:ON_SPRINT_DASH|14:ON_SPRINT_KICK|17:ON_SKILL_MOVE_DST|22:ON_ENTRAP|23:ON_AUTO_FLY|24:ON_DEATH|25:ON_DASH|26:ON_PULL|28:ON_RISE|30:ON_START_AUTO_FLY|31:ON_FLY	0|1|3|4|5
244	楠戜箻	11		208	0		5	101	0	1	1	0	1	1	0	1			3619840030	1				0	59	0	1	0	1						1:ON_STAND|2:ON_WALK|3:ON_RUN|4:ON_JUMP|13:ON_SPRINT_DASH|14:ON_SPRINT_KICK|17:ON_SKILL_MOVE_DST|22:ON_ENTRAP|23:ON_AUTO_FLY|24:ON_DEATH|25:ON_DASH|26:ON_PULL|28:ON_RISE|30:ON_START_AUTO_FLY|31:ON_FLY	0|1|3|4|5
244	楠戜箻	11		208	0		6	101	0	1	1	0	1	1	0	1			3619840254	1				0	59	0	1	0	1						1:ON_STAND|2:ON_WALK|3:ON_RUN|4:ON_JUMP|5:ON_SWIM_JUMP|6:ON_SWIM|7:ON_FLOAT|13:ON_SPRINT_DASH|14:ON_SPRINT_KICK|17:ON_SKILL_MOVE_DST|22:ON_ENTRAP|23:ON_AUTO_FLY|24:ON_DEATH|25:ON_DASH|26:ON_PULL|28:ON_RISE|30:ON_START_AUTO_FLY|31:ON_FLY	0|1|3|4|5
244	楠戜箻	11		208	0		7	101	0	1	1	0	1	1	0	1			3619840030	1				0	59	0	1	0	1						1:ON_STAND|2:ON_WALK|3:ON_RUN|4:ON_JUMP|13:ON_SPRINT_DASH|14:ON_SPRINT_KICK|17:ON_SKILL_MOVE_DST|22:ON_ENTRAP|23:ON_AUTO_FLY|24:ON_DEATH|25:ON_DASH|26:ON_PULL|28:ON_RISE|30:ON_START_AUTO_FLY|31:ON_FLY	0|1|3|4|5
244	楠戜箻	11		208	0		8	100	0	1	1	0	1	1	0	1			1073897664	1				0	56	0	1	0	1						6:ON_SWIM|7:ON_FLOAT|13:ON_SPRINT_DASH|14:ON_SPRINT_KICK|17:ON_SKILL_MOVE_DST|30:ON_START_AUTO_FLY	3|4|5
244	楠戜箻	11		208	0		9	100	0	1	1	0	1	1	0	1			3619840030	1				0	59	0	1	0	1						1:ON_STAND|2:ON_WALK|3:ON_RUN|4:ON_JUMP|13:ON_SPRINT_DASH|14:ON_SPRINT_KICK|17:ON_SKILL_MOVE_DST|22:ON_ENTRAP|23:ON_AUTO_FLY|24:ON_DEATH|25:ON_DASH|26:ON_PULL|28:ON_RISE|30:ON_START_AUTO_FLY|31:ON_FLY	0|1|3|4|5
244	楠戜箻	11		208	0		10	100	0	1	1	0	1	1	0	1			3619840030	1				0	59	0	1	0	1						1:ON_STAND|2:ON_WALK|3:ON_RUN|4:ON_JUMP|13:ON_SPRINT_DASH|14:ON_SPRINT_KICK|17:ON_SKILL_MOVE_DST|22:ON_ENTRAP|23:ON_AUTO_FLY|24:ON_DEATH|25:ON_DASH|26:ON_PULL|28:ON_RISE|30:ON_START_AUTO_FLY|31:ON_FLY	0|1|3|4|5
