ID	Name	Useage	FunctionType	AppendType	DetachType	BuffType	Level	Intensity	IsStackable	MaxStackNum	Count	Interval	Exclude	GlobalExclude	UniqueTarget	CanCancel	IsCountable	DecayType	MoveStateMask	MapBanMask	CanAccumulate	MapInvalidMask	IsCombatBuff	MinInterval	MoveStateMask2	MaxInterval	ActiveCoefficient	CanBeSteal	NeedSync	CanTransfer	CostSingleStack	Coexist	IsIntensityStackable	ScriptFile
631	握针	2	Hot	631	5		16	9	0	1	6	48	0	1	0	1			3758030846					1	63	48	1	1	1					万花/握针完整跳后恢复墨意.lua
631	握针	2	Hot	631	5		17	9	0	1	6	48	0	1	0	1			3758030846					1	63	48	1	1	1					万花/握针完整跳后恢复墨意.lua
631	握针	2	Hot	631	5		18	9	0	1	6	48	0	1	0	1			3758030846					1	63	48	1	1	1					万花/握针完整跳后恢复墨意.lua
631	握针	2	Hot	631	5		19	9	0	1	6	48	0	1	0	1			3758030846					1	63	48	1	1	1					万花/握针完整跳后恢复墨意.lua
631	握针	2	Hot	631	5		20	9	0	1	6	48	0	1	0	1			3758030846					1	63	48	1	1	1					万花/握针完整跳后恢复墨意.lua
631	握针	2	Hot	631	5		21	9	0	1	6	48	0	1	0	1			3758030846					1	63	48	1	1	1					万花/握针完整跳后恢复墨意.lua
631	握针	2	Hot	631	5		22	9	0	1	6	48	0	1	0	1			3758030846					1	63	48	1	1	1					万花/握针完整跳后恢复墨意.lua
631	握针	2	Hot	631	5		23	9	0	1	6	48	0	1	0	1			3758030846					1	63	48	1	1	1					万花/握针完整跳后恢复墨意.lua
631	握针	2	Hot	631	5		24	9	0	1	6	48	0	1	0	1			3758030846					1	63	48	1	1	1					万花/握针完整跳后恢复墨意.lua
631	握针	2	Hot	631	5		25	9	0	1	6	48	0	1	0	1			3758030846					1	63	48	1	1	1					万花/握针完整跳后恢复墨意.lua
631	握针	2	Hot	631	5		26	9	0	1	6	48	0	1	0	1			3758030846					1	63	48	1	1	1					万花/握针完整跳后恢复墨意.lua
631	握针	2	Hot	631	5		27	9	0	1	6	48	0	1	0	1			3758030846					1	63	48	1	1	1					万花/握针完整跳后恢复墨意.lua
631	握针	2	Hot	631	5		28	9	0	1	6	48	0	1	0	1			3758030846					1	63	48	1	1	1					万花/握针完整跳后恢复墨意.lua
631	握针	2	Hot	631	5		29	9	0	1	6	48	0	1	0	1			3758030846					1	63	48	1	1	1					万花/握针完整跳后恢复墨意.lua
655	流血	12	Blooding	655	0		1	1	0	3	5	48	1	1	0	0			3758030846					48	63	48	1	0	1					
655	流血	12	Damage	655	0		2	2	0	3	5	48	1	1	0	0			3758030846					48	63	48	1	0	1					
655	流血	12	Damage	655	0		3	3	0	3	5	48	1	1	0	0			3758030846					48	63	48	1	0	1					
655	流血	12	Damage	655	0		4	4	0	3	5	48	1	1	0	0			3758030846					48	63	48	1	0	1					
655	流血	12	Damage	655	0		5	5	0	3	5	48	1	1	0	0			3758030846					48	63	48	1	0	1					
655	流血	12	Damage	655	0		6	6	0	3	5	48	1	1	0	0			3758030846					48	63	48	1	0	1					
655	流血	12	Damage	655	0		7	7	0	3	5	48	1	1	0	0			3758030846					48	63	48	1	0	1					
655	流血	12	Damage	655	0		8	8	0	3	5	48	1	1	0	0			3758030846					48	63	48	1	0	1					
655	流血	12	Damage	655	0		9	9	0	3	5	48	1	1	0	0			3758030846					48	63	48	1	0	1					
655	流血	12	Damage	655	0		10	10	0	3	5	48	1	1	0	0			3758030846					48	63	48	1	0	1					
655	流血	12	Damage	655	0		11	11	0	1	5	48	1	1	0	0			3758030846					48	63	48	1	0	1					
655	流血	12	Damage	655	0		12	12	0	3	5	48	1	1	0	0			3758030846					48	63	48	1	0	1					
655	流血	12	Damage	655	0		13	13	0	3	5	48	1	1	0	0			3758030846					48	63	48	1	0	1					
655	流血	12	Damage	655	0		14	14	0	3	5	48	1	1	0	0			3758030846					48	63	48	1	0	1					
655	流血	12	Damage	655	0		15	15	0	3	5	48	1	1	0	0			3758030846					48	63	48	1	0	1					
3466	唐门_暗藏杀机_锁足	7	Charm	12	10		1	32	0	3	1	80	1	1	0	0		1	16384		1			80	63	80	1	0	1					
8067	缴械Buff	0	Disarm	8067	0		1	1	0	1	1	48	1	1	0	1			3758030846		0	0		48	63	48	1	0	1					
11605	燃烛	177	Chaos	11605	0		1	1	0	1	10	32	1	0	0	0			3758030846		0	0	1	32	63	32	1	0	1					
