244 | 妤犳垳绠?| 11 |  |  |  | 3619840254 | 59 | 1 | 0 | 1 | 0 | 101 | 1 | 1 | 0 | 0 |  |  |  |  | 1 |  | 0 | 0 | 1 | 
244 | 妤犳垳绠?| 11 |  |  |  | 3619840030 | 59 | 1 | 0 | 1 | 0 | 101 | 1 | 1 | 0 | 0 |  |  |  |  | 1 |  | 0 | 0 | 1 | 
244 | 妤犳垳绠?| 11 |  |  |  | 1073897664 | 56 | 1 | 0 | 1 | 0 | 100 | 1 | 1 | 0 | 0 |  |  |  |  | 1 |  | 0 | 0 | 1 | 
244 | 妤犳垳绠?| 11 |  |  |  | 3619840030 | 59 | 1 | 0 | 1 | 0 | 100 | 1 | 1 | 0 | 0 |  |  |  |  | 1 |  | 0 | 0 | 1 | 
244 | 妤犳垳绠?| 11 |  |  |  | 3619840030 | 59 | 1 | 0 | 1 | 0 | 100 | 1 | 1 | 0 | 0 |  |  |  |  | 1 |  | 0 | 0 | 1 | 
244 | 妤犳垳绠?| 11 |  |  |  | 3619840030 | 59 | 1 | 0 | 1 | 0 | 100 | 1 | 1 | 0 | 0 |  |  |  |  | 1 |  | 0 | 0 | 1 | 
244 | 妤犳垳绠?| 11 |  |  |  | 3619840030 | 59 | 1 | 0 | 1 | 0 | 101 | 1 | 1 | 0 | 0 |  |  |  |  | 1 |  | 0 | 0 | 1 | 
244 | 妤犳垳绠?| 11 |  |  |  | 3619840030 | 59 | 1 | 0 | 1 | 0 | 101 | 1 | 1 | 0 | 0 |  |  |  |  | 1 |  | 0 | 0 | 1 | 
244 | 妤犳垳绠?| 11 |  |  |  | 1073897664 | 56 | 1 | 0 | 1 | 0 | 100 | 1 | 1 | 0 | 0 |  |  |  |  | 1 |  | 0 | 0 | 1 | 
244 | 妤犳垳绠?| 11 |  |  |  | 3619840030 | 59 | 1 | 0 | 1 | 0 | 100 | 1 | 1 | 0 | 0 |  |  |  |  | 1 |  | 0 | 0 | 1 | 
244 | 妤犳垳绠?| 11 |  |  |  | 3619840030 | 59 | 1 | 0 | 1 | 0 | 100 | 1 | 1 | 0 | 0 |  |  |  |  | 1 |  | 0 | 0 | 1 | 
244 | 妤犳垳绠?| 11 |  |  |  | 536870882 | 56 | 1 | 0 | 1 | 0 | 100 | 1 | 1 | 0 | 0 |  |  |  |  | 1 |  | 0 | 0 | 1 | 
244 | 妤犳垳绠?| 11 |  |  |  | 536870896 | 56 | 1 | 0 | 1 | 0 | 100 | 1 | 1 | 0 | 0 |  |  |  |  | 1 |  | 0 | 0 | 1 | 
244 | 妤犳垳绠?| 11 |  |  |  | 3619840030 | 59 | 1 | 0 | 1 | 0 | 100 | 1 | 1 | 0 | 0 |  |  |  |  | 1 |  | 0 | 0 | 1 | 
244 | 妤犳垳绠?| 11 |  |  |  | 1073897664 | 56 | 1 | 0 | 1 | 0 | 100 | 1 | 1 | 0 | 0 |  |  |  |  | 1 |  | 0 | 0 | 1 | 
244 | 妤犳垳绠籣妞嬬偟鑰冩す顒冩簠 | 11 |  |  |  | 3619840030 | 59 | 1 | 0 | 1 | 0 | 100 | 1 | 1 | 0 | 0 |  |  |  |  | 1 |  | 0 | 0 | 1 | 
244 | 妤犳垳绠?| 11 |  |  |  | 3619840030 | 59 | 1 | 0 | 1 | 0 | 100 | 1 | 1 | 0 | 0 |  |  |  |  | 1 |  | 0 | 0 | 1 | 
244 | 妤犳垳绠?| 11 |  |  |  | 3619840030 | 59 | 1 | 0 | 1 | 0 | 100 | 1 | 1 | 0 | 0 |  |  |  |  | 1 |  | 0 | 0 | 1 | 
244 | 妤犳垳绠?| 11 |  |  |  | 3619840030 | 59 | 1 | 0 | 1 | 0 | 100 | 1 | 1 | 0 | 0 |  |  |  |  | 1 |  | 0 | 0 | 1 | 
244 | 妤犳垳绠?| 11 |  |  |  | 3619840030 | 59 | 1 | 0 | 1 | 0 | 100 | 1 | 1 | 0 | 0 |  |  |  |  | 1 |  | 0 | 0 | 1 | 
244 | 妤犳垳绠籣閸庤法顏㈤懞鍌氭綏妤?11 |  | 208 | 26 | 3619840030 | 1 | 8 | 8 | 1 | 9999999 | 1 | 0 | 1 | 0 | 1 | 1 |  |  |  |  |  |  | 59 | 1 | 0 | 
244 | 妤犳垳绠籣鐠ф稖澧?| 11 |  |  |  | 536870898 | 56 | 1 | 0 | 1 | 0 | 100 | 1 | 1 | 0 | 0 |  |  |  |  | 1 |  | 0 | 0 | 1 | 
244 | 妤犳垳绠籣閸嬫粈绨梿顏堟阜 | 11 |  |  |  | 1073897664 | 56 | 1 | 0 | 1 | 0 | 100 | 1 | 1 | 0 | 0 |  |  |  |  | 1 |  | 0 | 0 | 1 | 
244 | 閸嬫粈绨梿顏堟阜璺紒鍫濐唽 | 11 |  |  |  | 1073897664 | 56 | 1 | 0 | 1 | 0 | 100 | 1 | 1 | 0 | 0 |  |  |  |  | 1 |  | 0 | 0 | 1 | 
244 | 閸嬫粈绨梿顏堟阜璺崙宀勬節 | 11 |  |  |  | 1073897664 | 56 | 1 | 0 | 1 | 0 | 100 | 1 | 1 | 0 | 0 |  |  |  |  | 1 |  | 0 | 0 | 1 | 
244 | 閸嬫粈绨梿顏堟阜璺幓鑺モ叺 | 11 |  |  |  | 1073897664 | 56 | 1 | 0 | 1 | 0 | 100 | 1 | 1 | 0 | 0 |  |  |  |  | 1 |  | 0 | 0 | 1 | 
244 | 妤犳垳绠?| 11 |  |  |  | 3619840030 | 59 | 1 | 0 | 1 | 0 | 100 | 1 | 1 | 0 | 0 |  |  |  |  | 1 |  | 0 | 0 | 1 | 
244 | 閸樼兌Q闂嗩亝锕鎻掔熬瀵?11 |  | 208 | 33 | 3619840030 | 1 | 8 | 8 | 1 | 9999999 | 1 | 0 | 1 | 0 | 1 | 1 |  |  |  |  |  |  | 59 | 1 | 0 | 
244 | 妤犳垳绠籣鐠佹儳鐣鹃梿鍡氬煘 | 11 |  |  |  | 1073897664 | 56 | 1 | 0 | 1 | 0 | 100 | 1 | 1 | 0 | 0 |  |  |  |  | 1 |  | 0 | 0 | 1 | 
244 | 妤犳垳绠籣閹湹姹夌拫閿嬪瘹閹搞儴婧?| 11 |  |  |  | 3619840030 | 59 | 9999999 | 8 | 1 | 0 | 100 | 1 | 1 | 0 | 0 |  |  |  |  | 1 |  | 8 | 8 | 1 | 
244 | 妤犳垳绠籣閹湹姹夌拫閿嬪瘹閹搞儴婧?| 11 |  |  |  | 3619840030 | 59 | 9999999 | 8 | 1 | 0 | 100 | 1 | 1 | 0 | 0 |  |  |  |  | 1 |  | 8 | 8 | 1 | 
244 | 妤犳垳绠籣闂嗩亝锕悩?11 |  | 208 | 37 | 3619840030 | 1 | 8 | 8 | 1 | 9999999 | 1 | 0 | 1 | 0 | 1 | 1 |  |  |  |  |  |  | 59 | 1 | 0 | 
244 | 妤犳垳绠籣闂嗩亝锕悩鐞犻崷鐑樻珯 | 11 |  |  |  | 3619840030 | 59 | 9999999 | 8 | 1 | 0 | 100 | 1 | 1 | 0 | 0 |  |  |  |  | 1 |  | 8 | 8 | 1 | 
244 | 妤犳垳绠?| 11 |  |  |  | 3619840030 | 59 | 9999999 | 8 | 1 | 0 | 100 | 1 | 1 | 0 | 0 |  |  |  |  | 1 |  | 8 | 8 | 1 | 
244 | 妤犳垳绠?| 11 |  |  |  | 3619840030 | 59 | 9999999 | 8 | 1 | 0 | 100 | 1 | 1 | 0 | 0 |  |  |  |  | 1 |  | 8 | 8 | 1 | 
244 | 妤犳垳绠?| 11 |  |  |  | 3619840030 | 59 | 1 | 0 | 1 | 0 | 100 | 1 | 1 | 0 | 0 |  |  |  |  | 1 |  | 0 | 0 | 1 | 
244 | 妤犳垳绠?| 11 |  |  |  | 3619840030 | 59 | 9999999 | 8 | 1 | 0 | 100 | 1 | 1 | 0 | 0 |  |  |  |  | 1 |  | 8 | 8 | 1 | 
244 | 妤犳垳绠?| 11 |  |  |  | 3619840030 | 59 | 1 | 0 | 1 | 0 | 100 | 1 | 1 | 0 | 0 |  |  |  |  | 1 |  | 0 | 0 | 1 | 
244 | 妤犳垳绠?| 11 |  |  |  | 3619840030 | 59 | 3600 | 4 | 1 | 0 | 100 | 1 | 1 | 0 | 0 |  |  |  |  | 1 |  | 4 | 4 | 1 | npc/閸擃垱婀癇OSS/鐏忔ê缍婂ù绌囧銊ュ暎濠€?2閸欑﹪閸撳秶鐤嗛崗鍐插幢/娑撳顥ｇ悰灞芥珤鐟欙綁娅庨柨浣藉喕.lua
244 | 妤犳垳绠籣妤傛璐?| 11 |  |  |  | 3619840030 | 59 | 1 | 0 | 1 | 0 | 100 | 1 | 1 | 0 | 0 |  |  |  |  | 1 |  | 0 | 0 | 1 | 
244 | 妤犳垳绠籣閻熻泛顣ㄧ€瑰憡鐖?| 11 |  |  |  | 3619840030 | 59 | 1 | 0 | 1 | 0 | 100 | 1 | 1 | 0 | 0 |  |  |  |  | 1 |  | 0 | 0 | 1 | 
244 | 妤犳垳绠?| 11 |  |  |  | 3619840030 | 59 | 1 | 0 | 1 | 0 | 100 | 1 | 1 | 0 | 0 |  |  |  |  | 1 |  | 0 | 0 | 1 | 
244 | 妤犳垳绠籣鐟楀灝鍖楅幏鍌炴穿 | 11 |  |  |  | 3619840030 | 59 | 1 | 0 | 1 | 0 | 100 | 1 | 1 | 0 | 0 |  |  |  |  | 1 |  | 0 | 0 | 1 | 
244 | 妤犳垳绠籣闂冩潙鍖楅柌搴ㄢ攼 | 11 |  |  |  | 3619840030 | 59 | 1 | 0 | 1 | 0 | 100 | 1 | 1 | 0 | 0 |  |  |  |  | 1 |  | 0 | 0 | 1 | 
244 | 妤犳垳绠籣姒瑩妫崣灞藉槻妞?11 |  | 208 | 54 | 3619840030 | 1 | 0 | 0 | 1 | 1 | 1 | 0 | 1 | 0 | 1 | 1 |  |  |  |  |  |  | 59 | 1 | 0 | 
244 | 妤犳垳绠籣閸忣偄宕锋Λ?11 |  | 208 | 55 | 1073897664 | 1 | 0 | 0 | 1 | 1 | 1 | 0 | 1 | 0 | 1 | 1 |  |  |  |  |  |  | 56 | 1 | 0 | 
244 | 妤犳垳绠籣妤犱線濞?| 11 |  |  |  | 1073897664 | 56 | 1 | 0 | 1 | 0 | 100 | 1 | 1 | 0 | 0 |  |  |  |  | 1 |  | 0 | 0 | 1 | 
244 | 妤犳垳绠籣閻斿﹦灏楅幏澶庢簠 | 11 |  |  |  | 3619840030 | 59 | 1 | 0 | 1 | 0 | 100 | 1 | 1 | 0 | 0 |  |  |  |  | 1 |  | 0 | 0 | 1 | 
244 | 妤犳垳绠籣鏉烆喗顦?| 11 |  |  |  | 3619840030 | 59 | 1 | 16 | 1 | 0 | 100 | 1 | 1 | 0 | 0 |  |  |  |  | 1 |  | 16 | 16 | 1 | 
244 | 妤犳垳绠籣妤ｅ繘绠?| 11 |  |  |  | 3619840030 | 59 | 1 | 0 | 1 | 0 | 100 | 1 | 1 | 0 | 0 |  |  |  |  | 1 |  | 0 | 0 | 1 | 
244 | [00244]妤犳垳绠?| 11 |  |  |  | 3619840030 | 59 | 9999999 | 8 | 1 | 0 | 100 | 1 | 1 | 0 | 0 |  |  |  |  | 1 |  | 8 | 8 | 1 | 
244 | [00244]妤犳垳绠?| 11 |  |  |  | 3619840030 | 59 | 9999999 | 8 | 1 | 0 | 100 | 1 | 1 | 0 | 0 |  |  |  |  | 1 |  | 8 | 8 | 1 | 
244 | 妤犳垳绠籣閹硅渹淇?| 11 |  |  |  | 3619840030 | 59 | 1 | 0 | 1 | 0 | 100 | 1 | 1 | 0 | 0 |  |  |  |  | 1 |  | 0 | 0 | 1 | 
244 | 妤犳垳绠籣闂囩鍨佹潪?11 |  | 208 | 63 | 3619840030 | 1 | 0 | 0 | 1 | 1 | 1 | 0 | 1 | 0 | 1 | 1 |  |  |  |  |  |  | 59 | 1 | 0 | 
244 | 妤犳垳绠籣閹靛甯规潪?11 |  | 208 | 64 | 3619840030 | 1 | 16 | 16 | 1 | 1 | 1 | 0 | 1 | 0 | 1 | 1 |  |  |  |  |  |  | 59 | 1 | 0 | 
244 | 妤犳垳绠籣閼哥偠钖勯懕鏃傚挴 | 11 |  |  |  | 3619840030 | 59 | 1 | 0 | 1 | 0 | 100 | 1 | 1 | 0 | 0 |  |  |  |  | 1 |  | 0 | 0 | 1 | 
244 | 妤犳垳绠籣閸愬弶姘弶?11 |  | 208 | 66 | 3619840222 | 1 | 0 | 0 | 1 | 1 | 1 | 0 | 1 | 0 | 0 | 1 |  |  |  |  |  |  | 59 | 1 | 0 | 
244 | 妤犳垳绠籣妤ｈ儻婧呰矾閺勩儴宕?| 11 |  |  |  | 268591134 | 0 | 1 | 0 | 1 | 0 | 100 | 1 | 1 | 0 | 0 |  |  |  |  | 1 |  | 0 | 0 | 1 | 
244 | 妤犳垳绠籣鐞涒偓閻啿鎮堕悡?11 |  | 208 | 68 | 3619840030 | 1 | 0 | 0 | 1 | 1 | 1 | 0 | 1 | 0 | 1 | 1 |  |  |  |  |  |  | 59 | 1 | 0 | 
244 | 妤犳垳绠籣閸ゅジ顎囬崙鍓侀叡 | 11 |  |  |  | 3619840030 | 59 | 1 | 0 | 1 | 0 | 100 | 1 | 1 | 0 | 0 |  |  |  |  | 1 |  | 0 | 0 | 1 | 
244 | 妤犳垳绠籣閼诲秴鍖楅梿顏嗗 | 11 |  |  |  | 3619840030 | 59 | 1 | 0 | 1 | 0 | 100 | 1 | 1 | 0 | 0 |  |  |  |  | 1 |  | 0 | 0 | 1 | 
244 | 妤犳垳绠籣閸熺绠旈惂鐣屽癄 | 11 |  |  |  | 3619840030 | 59 | 1 | 0 | 1 | 0 | 100 | 1 | 1 | 0 | 0 |  |  |  |  | 1 |  | 0 | 0 | 1 | 
244 | 妤犳垳绠籣閸忚鲸鐤嗛悽鐔夐攱鎹ｇ亸蹇庣 | 11 |  |  |  | 268591358 | 0 | 1 | 0 | 1 | 0 | 100 | 1 | 1 | 0 | 0 |  |  |  |  | 1 |  | 0 | 0 | 1 | 
244 | 妤犳垳绠籣濠曨偅鏋佹＃娆戠稄 | 11 |  |  |  | 3619840030 | 59 | 1 | 0 | 1 | 0 | 100 | 1 | 1 | 0 | 0 |  |  |  |  | 1 |  | 0 | 0 | 1 | 
244 | 妤犳垳绠籣閺堟稒婀€瑜?11 |  | 208 | 74 | 3619840030 | 1 | 0 | 0 | 1 | 1 | 1 | 0 | 1 | 0 | 1 | 1 |  |  |  |  |  |  | 59 | 1 | 0 | 
244 | 閺冦儴顢戦崡鍐櫡 | 11 |  |  |  | 3619840030 | 59 | 1 | 0 | 1 | 0 | 100 | 1 | 1 | 0 | 0 |  |  |  |  | 1 |  | 0 | 0 | 1 | 
244 | 妤犳垳绠籣缁鳖偄浜曢柌鎴︽娴溿倖顦?| 11 |  |  |  | 3619840030 | 59 | 1 | 0 | 1 | 0 | 100 | 1 | 1 | 0 | 0 |  |  |  |  | 1 |  | 0 | 0 | 1 | 
244 | 妤犳垳绠籣闁叉垶鐏氶幎杈ㄦ箑 | 11 |  |  |  | 3619840030 | 59 | 1 | 0 | 1 | 0 | 100 | 1 | 1 | 0 | 0 |  |  |  |  | 1 |  | 0 | 0 | 1 | 
244 | 妤犳垳绠籣娑斿奔绨梿顏嗗 | 11 |  |  |  | 3619840030 | 59 | 1 | 0 | 1 | 0 | 100 | 1 | 1 | 0 | 0 |  |  |  |  | 1 |  | 0 | 0 | 1 | 
244 | 妤犳垳绠籣缂囧﹪鈹?| 11 |  |  |  | 3619840030 | 59 | 1 | 0 | 1 | 0 | 100 | 1 | 1 | 0 | 0 |  |  |  |  | 1 |  | 0 | 0 | 1 | 
244 | 妤犳垳绠籣妞诡剙鍔圭捄瀹犵儲 | 11 |  |  |  | 3619840030 | 59 | 1 | 0 | 1 | 0 | 100 | 1 | 1 | 0 | 0 |  |  |  |  | 1 |  | 0 | 0 | 1 | 
244 | 妤犳垳绠籣闂嗩亣顩€垫帒甯?| 11 |  |  |  | 3619840030 | 59 | 1 | 0 | 1 | 0 | 100 | 1 | 1 | 0 | 0 |  |  |  |  | 1 |  | 0 | 0 | 1 | 
244 | 妤犳垳绠籣閸愬嘲鍖楅懠绋款吂 | 11 |  |  |  | 3619840030 | 59 | 1 | 0 | 1 | 0 | 100 | 1 | 1 | 0 | 0 |  |  |  |  | 1 |  | 0 | 0 | 1 | 
244 | 妤犳垳绠籣娑撳秵鍓?| 11 |  |  |  | 3619840030 | 59 | 1 | 0 | 1 | 0 | 100 | 1 | 1 | 0 | 0 |  |  |  |  | 1 |  | 0 | 0 | 1 | 
244 | 妤犳垳绠籣闂呭繑閽靛ù?11 |  | 208 | 84 | 1073897664 | 1 | 0 | 0 | 1 | 1 | 1 | 0 | 1 | 0 | 1 | 1 |  |  |  |  |  |  | 56 | 1 | 0 | 
244 | 妤犳垳绠籣鎼村棜鍨堕懝顖氼唽 | 11 |  |  |  | 3619840030 | 59 | 1 | 0 | 1 | 0 | 100 | 1 | 1 | 0 | 0 |  |  |  |  | 1 |  | 0 | 0 | 1 | 
244 | 妤犳垳绠籣閸濇帒鎼?| 11 |  |  |  | 3619840030 | 59 | 1 | 0 | 1 | 0 | 100 | 1 | 1 | 0 | 0 |  |  |  |  | 1 |  | 0 | 0 | 1 | 
244 | 妤犳垳绠籣缁俱垻瀛╂總宕囧竾閸?11 |  | 208 | 87 | 3619840030 | 1 | 0 | 0 | 1 | 1 | 1 | 0 | 1 | 0 | 1 | 1 |  |  |  |  |  |  | 59 | 1 | 0 | 
244 | 妤犳垳绠籣閽侇偉濮︽ウ?11 |  | 208 | 88 | 3619840030 | 1 | 0 | 0 | 1 | 1 | 1 | 0 | 1 | 0 | 1 | 1 |  |  |  |  |  |  | 59 | 1 | 0 | 
244 | 妤犳垳绠?| 11 |  |  |  | 1073897664 | 56 | 1 | 0 | 1 | 0 | 100 | 1 | 1 | 0 | 0 |  |  |  |  | 1 |  | 0 | 0 | 1 | 
244 | 妤犳垳绠籣閸濈厧鎽风亸鍡楀晽 | 11 |  |  |  | 3619840030 | 59 | 1 | 0 | 1 | 0 | 100 | 1 | 1 | 0 | 0 |  |  |  |  | 1 |  | 0 | 0 | 1 | 
244 | 妤犳垳绠籣濮濄倝浜鹃弸顖濆闯璺换浣烘晸 | 11 |  |  |  | 3619840030 | 59 | 1 | 0 | 1 | 0 | 100 | 1 | 1 | 0 | 0 |  |  |  |  | 1 |  | 0 | 0 | 1 | 
244 | 妤犳垳绠籣閻戠喐灏濆ù浣稿帨 | 11 |  |  |  | 1073897664 | 56 | 1 | 0 | 1 | 0 | 100 | 1 | 1 | 0 | 0 |  |  |  |  | 1 |  | 0 | 0 | 1 | 
244 | 妤犳垳绠籣闂嗩亜鐓欓崡搴″帨 | 11 |  |  |  | 3619840030 | 59 | 1 | 0 | 1 | 0 | 100 | 1 | 1 | 0 | 0 |  |  |  |  | 1 |  | 0 | 0 | 1 | 
244 | 妤犳垳绠籣婵傛棁鍚樻稉宥勭搐閻╁棛娉﹂懜?11 |  | 208 | 94 | 1073897664 | 1 | 0 | 0 | 1 | 1 | 1 | 0 | 1 | 0 | 1 | 1 |  |  |  |  |  |  | 56 | 1 | 0 | 
244 | 妤犳垳绠籣閸忣偄宕锋Λ?11 |  | 208 | 95 | 1073897664 | 1 | 0 | 0 | 1 | 1 | 1 | 0 | 1 | 0 | 1 | 1 |  |  |  |  |  |  | 56 | 1 | 0 | 
244 | 妤犳垳绠籣缁俱垻缍忛懜?11 |  | 208 | 96 | 1073897664 | 1 | 0 | 0 | 1 | 1 | 1 | 0 | 1 | 0 | 1 | 1 |  |  |  |  |  |  | 56 | 1 | 0 | 
244 | 妤犳垳绠籣濞撯剝鍎?| 11 |  |  |  | 1073897664 | 56 | 1 | 0 | 1 | 0 | 100 | 1 | 1 | 0 | 0 |  |  |  |  | 1 |  | 0 | 0 | 1 | 
244 | 妤犳垳绠籣閸欏爼鈹岄惃鍕棧闂囩偤鐛?| 11 |  |  |  | 3619840030 | 59 | 1 | 16 | 1 | 0 | 100 | 1 | 1 | 0 | 0 |  |  |  |  | 1 |  | 16 | 16 | 1 | 
244 | 妤犳垳绠籣閸楊垵鍨庨張鍫モ敋 | 11 |  |  |  | 3619840030 | 59 | 1 | 0 | 1 | 0 | 100 | 1 | 1 | 0 | 0 |  |  |  |  | 1 |  | 0 | 0 | 1 | 
367 | 婢垛晝鐡?鐎瑰牆顩х仦?1 | ResistDamage | 367 | 1 | 3758030846 |  | 16 | 16 | 1 | 8 | 1 | 0 | 1 | 0 | 1 | 1 |  |  |  |  |  |  | 63 | 1 | 1 | 
384 | 鏉烆兛鍜曢崸?3 |  | 384 | 1 | 3758030846 |  | 16 | 16 | 1 | 1 | 1 | 0 | 1 | 0 | 1 | 1 |  |  |  |  |  |  | 63 | 1 | 1 | 
