ID	Name	Useage	FunctionType	AppendType	DetachType	BuffType	Level	Intensity	IsStackable	MaxStackNum	Count	Interval	Exclude	GlobalExclude	UniqueTarget	CanCancel	IsCountable	DecayType	MoveStateMask	MapBanMask	CanAccumulate	MapInvalidMask	IsCombatBuff	MinInterval	MoveStateMask2	MaxInterval	ActiveCoefficient	CanBeSteal	NeedSync	CanTransfer	CostSingleStack	Coexist	IsIntensityStackable	ScriptFile
139	扶摇直上	3		208	5		12	11	0	1	1	480	1	1	0	1			1610547150					480	60	480	1	0	1					
139	扶摇直上	3		208	5		13	11	0	1	1	480	1	1	0	1			1610547150					480	60	480	1	0	1					
139	扶摇直上	3		208	5		14	11	0	1	1	480	1	1	0	1			1610547150					480	60	480	1	0	1					
139	扶摇直上	3		208	5		15	11	0	1	1	480	1	1	0	1			1610547150					480	60	480	1	0	1					
139	扶摇直上	3		208	5		16	11	0	1	1	480	1	1	0	1			1610547150					480	60	480	1	0	1					
139	扶摇直上	3		208	5		17	11	0	1	1	480	1	1	0	1			1610547150					480	60	480	1	0	1					
139	扶摇直上	3		208	5		18	11	0	1	1	480	1	1	0	1			1610547150					480	60	480	1	0	1					
139	扶摇直上	3		208	5		19	11	0	1	1	480	1	1	0	1			1610547150					480	60	480	1	0	1					
139	扶摇直上	3		208	5		20	11	0	1	1	480	1	1	0	1			1610547150					480	60	480	1	0	1					
139	扶摇直上	3		208	5		21	11	0	1	1	480	1	1	0	1			1610547150					480	60	480	1	0	1					
139	扶摇直上	3		208	5		22	11	0	1	1	480	1	1	0	1			1610547150					480	60	480	1	0	1					
139	扶摇直上	3		208	5		23	11	0	1	1	480	1	1	0	1			1610547150					480	60	480	1	0	1					纯阳\替换二段.lua
244	骑乘	11		208	0		1	100	0	1	1	0	1	1	0	1			3619840030	1				0	59	0	1	0	1					
244	骑乘	11		208	0		2	100	0	1	1	0	1	1	0	1			3619840254	1				0	59	0	1	0	1					
244	骑乘	11		208	0		3	100	0	1	1	0	1	1	0	1			1073897664	1				0	56	0	1	0	1					
244	骑乘	11		208	0		4	100	0	1	9999999	8	1	1	0	1			3619840030	9				8	59	8	1	0	1					
244	骑乘	11		208	0		5	101	0	1	1	0	1	1	0	1			3619840030	1				0	59	0	1	0	1					
244	骑乘	11		208	0		6	101	0	1	1	0	1	1	0	1			3619840254	1				0	59	0	1	0	1					
244	骑乘	11		208	0		7	101	0	1	1	0	1	1	0	1			3619840030	1				0	59	0	1	0	1					
244	骑乘	11		208	0		8	100	0	1	1	0	1	1	0	1			1073897664	1				0	56	0	1	0	1					
244	骑乘	11		208	0		9	100	0	1	1	0	1	1	0	1			3619840030	1				0	59	0	1	0	1					
244	骑乘	11		208	0		10	100	0	1	1	0	1	1	0	1			3619840030	1				0	59	0	1	0	1					
244	骑乘	11		208	0		11	100	0	1	1	0	1	1	0	1			3619840030	1				0	59	0	1	0	1					
244	骑乘	11		208	0		12	101	0	1	1	0	1	1	0	1			3619840030	1				0	59	0	1	0	1					
244	骑乘	11		208	0		13	101	0	1	1	0	1	1	0	1			3619840030	1				0	59	0	1	0	1					
244	骑乘	11		208	0		14	100	0	1	1	0	1	1	0	1			1073897664	1				0	56	0	1	0	1					
244	骑乘	11		208	0		15	100	0	1	1	0	1	1	0	1			3619840030	1				0	59	0	1	0	1					
244	骑乘	11		208	0		16	100	0	1	1	0	1	1	0	1			3619840030	1				0	59	0	1	0	1					
244	骑乘	11		208	0		17	100	0	1	1	0	1	1	0	1			536870882	1				0	56	0	1	0	1					
244	骑乘	11		208	0		18	100	0	1	1	0	1	1	0	1			536870896	1				0	56	0	1	0	1					
244	骑乘	11		208	0		19	100	0	1	1	0	1	1	0	1			3619840030	1				0	59	0	1	0	1					
244	骑乘	11		208	0		20	100	0	1	1	0	1	1	0	1			1073897664	1				0	56	0	1	0	1					
244	骑乘_飞翼马车	11		208	0		21	100	0	1	1	0	1	1	0	1			3619840030	1				0	59	0	1	0	1					
244	骑乘	11		208	0		22	100	0	1	1	0	1	1	0	1			3619840030	1				0	59	0	1	0	1					
244	骑乘	11		208	0		23	100	0	1	1	0	1	1	0	1			3619840030	1				0	59	0	1	0	1					
244	骑乘	11		208	0		24	100	0	1	1	0	1	1	0	1			3619840030	1				0	59	0	1	0	1					
244	骑乘	11		208	0		25	100	0	1	1	0	1	1	0	1			3619840030	1				0	59	0	1	0	1					
244	骑乘_儿童节坐骑	11		208	0		26	100	0	1	9999999	8	1	1	0	1			3619840030	1				8	59	8	1	0	1					
244	骑乘_赛艇	11		208	0		27	100	0	1	1	0	1	1	0	1			536870898	1				0	56	0	1	0	1					
244	骑乘_停云雪霁	11		208	0		28	100	0	1	1	0	1	1	0	1			1073897664	1				0	56	0	1	0	1					
244	停云雪霁·终宵	11		208	0		29	100	0	1	1	0	1	1	0	1			1073897664	1				0	56	0	1	0	1					
244	停云雪霁·凌霜	11		208	0		30	100	0	1	1	0	1	1	0	1			1073897664	1				0	56	0	1	0	1					
244	停云雪霁·揽梦	11		208	0		31	100	0	1	1	0	1	1	0	1			1073897664	1				0	56	0	1	0	1					
244	骑乘	11		208	0		32	100	0	1	1	0	1	1	0	1			3619840030	1				0	59	0	1	0	1					
244	原PQ雪橇已废弃	11		208	0		33	100	0	1	9999999	8	1	1	0	1			3619840030	1				8	59	8	1	0	1					
244	骑乘_设定集船	11		208	0		34	100	0	1	1	0	1	1	0	1			1073897664	1				0	56	0	1	0	1					
244	骑乘_恶人谷指挥车	11		208	0		35	100	0	1	9999999	8	1	1	0	1			3619840030	1				8	59	8	1	0	1					
244	骑乘_恶人谷指挥车	11		208	0		36	100	0	1	9999999	8	1	1	0	1			3619840030	1				8	59	8	1	0	1					
244	骑乘_雪橇犬	11		208	0		37	100	0	1	9999999	8	1	1	0	1			3619840030	1				8	59	8	1	0	1					
244	骑乘_雪橇犬_场景	11		208	0		38	100	0	1	9999999	8	1	1	0	1			3619840030	1				8	59	8	1	0	1					
244	骑乘	11		208	0		39	100	0	1	9999999	8	1	1	0	1			3619840030	1				8	59	8	1	0	1					
244	骑乘	11		208	0		40	100	0	1	9999999	8	1	1	0	1			3619840030	1				8	59	8	1	0	1					
244	骑乘	11		208	0		41	100	0	1	1	0	1	1	0	1			3619840030	1				0	59	0	1	0	1					
244	骑乘	11		208	0		42	100	0	1	9999999	8	1	1	0	1			3619840030	1				8	59	8	1	0	1					
244	骑乘	11		208	0		43	100	0	1	1	0	1	1	0	1			3619840030	1				0	59	0	1	0	1					
244	骑乘	11		208	0		44	100	0	1	3600	4	1	1	0	0			3619840030	1				4	59	4	1	0	1					npc/副本BOSS/尘归海_巨冥湾/2号_前置关卡/下飞行器解除锁足.lua
244	骑乘_高跷	11		208	0		45	100	0	1	1	0	1	1	0	1			3619840030	1				0	59	0	1	0	1					
244	骑乘_瑶境宸游	11		208	0		46	100	0	1	1	0	1	1	0	1			3619840030	1				0	59	0	1	0	1					
244	骑乘	11		208	0		47	100	0	1	1	0	1	1	0	1			3619840030	1				0	59	0	1	0	1					
244	骑乘_西山拂雪	11		208	0		48	100	0	1	1	0	1	1	0	1			3619840030	1				0	59	0	1	0	1					
244	骑乘_阴山野驴	11		208	0		53	100	0	1	1	0	1	1	0	1			3619840030	1				0	59	0	1	0	1					
244	骑乘_龙门双峰驼	11		208	0		54	100	0	1	1	0	1	1	0	1			3619840030	1				0	59	0	1	0	1					
244	骑乘_八卦龟	11		208	0		55	100	0	1	1	0	1	1	0	1			1073897664	1				0	56	0	1	0	1					
244	骑乘_骁齿	11		208	0		56	100	0	1	1	0	1	1	0	1			1073897664	1				0	56	0	1	0	1					
244	骑乘_熊猫拉车	11		208	0		57	100	0	1	1	0	1	1	0	1			3619840030	1				0	59	0	1	0	1					
244	骑乘_轮椅	11		208	0		58	100	0	1	1	16	1	1	0	1			3619840030	1				16	59	16	1	0	1					
244	骑乘_鹏鹏	11		208	0		59	100	0	1	1	0	1	1	0	1			3619840030	1				0	59	0	1	0	1					
244	[00244]骑乘	11		208	0		60	100	0	1	9999999	8	1	1	0	1			3619840030	1				8	59	8	1	0	1					
244	[00244]骑乘	11		208	0		61	100	0	1	9999999	8	1	1	0	1			3619840030	1				8	59	8	1	0	1					
244	骑乘_捷信	11		208	0		62	100	0	1	1	0	1	1	0	1			3619840030	1				0	59	0	1	0	1					
244	骑乘_霸刀车	11		208	0		63	100	0	1	1	0	1	1	0	1			3619840030	1				0	59	0	1	0	1					
244	骑乘_手推车	11		208	0		64	100	0	1	1	16	1	1	0	1			3619840030	1				16	59	16	1	0	1					
244	骑乘_舞象联翩	11		208	0		65	100	0	1	1	0	1	1	0	1			3619840030	1				0	59	0	1	0	1					
244	骑乘_冲浪板	11		208	0		66	100	0	1	1	0	1	1	0	0			3619840222	1				0	59	0	1	0	1					
244	骑乘_鹿车·春草	11		208	0		67	100	0	1	1	0	1	1	0	1			268591134	1				0	0	0	1	0	1					
244	骑乘_血瞳吞煞	11		208	0		68	100	0	1	1	0	1	1	0	1			3619840030	1				0	59	0	1	0	1					
244	骑乘_嚼骨凶罴	11		208	0		69	100	0	1	1	0	1	1	0	1			3619840030	1				0	59	0	1	0	1					
244	骑乘_苍山雪狮	11		208	0		70	100	0	1	1	0	1	1	0	1			3619840030	1				0	59	0	1	0	1					
244	骑乘_啸岭白猊	11		208	0		71	100	0	1	1	0	1	1	0	1			3619840030	1				0	59	0	1	0	1					
244	骑乘_共潮生·海小一	11		208	0		72	100	0	1	1	0	1	1	0	1			268591358	1				0	0	0	1	0	1					
244	骑乘_漫漫香罗	11		208	0		73	100	0	1	1	0	1	1	0	1			3619840030	1				0	59	0	1	0	1					
244	骑乘_望月归	11		208	0		74	100	0	1	1	0	1	1	0	1			3619840030	1				0	59	0	1	0	1					
244	日行千里	11		208	0		75	100	0	1	1	0	1	1	0	1			3619840030	1				0	59	0	1	0	1					
244	骑乘_紫微金阙交椅	11		208	0		76	100	0	1	1	0	1	1	0	1			3619840030	1				0	59	0	1	0	1					
244	骑乘_金枫抱月	11		208	0		77	100	0	1	1	0	1	1	0	1			3619840030	1				0	59	0	1	0	1					
244	骑乘_乌云雪狰	11		208	0		78	100	0	1	1	0	1	1	0	1			3619840030	1				0	59	0	1	0	1					
244	骑乘_羊驼	11		208	0		79	100	0	1	1	0	1	1	0	1			3619840030	1				0	59	0	1	0	1					
244	骑乘_马儿跳跳	11		208	0		80	100	0	1	1	0	1	1	0	1			3619840030	1				0	59	0	1	0	1					
244	骑乘_雪覆寒原	11		208	0		81	100	0	1	1	0	1	1	0	1			3619840030	1				0	59	0	1	0	1					
244	骑乘_冷山茸客	11		208	0		82	100	0	1	1	0	1	1	0	1			3619840030	1				0	59	0	1	0	1					
244	骑乘_不愁	11		208	0		83	100	0	1	1	0	1	1	0	1			3619840030	1				0	59	0	1	0	1					
244	骑乘_随沧浪	11		208	0		84	100	0	1	1	0	1	1	0	1			1073897664	1				0	56	0	1	0	1					
244	骑乘_庆舞良宵	11		208	0		85	100	0	1	1	0	1	1	0	1			3619840030	1				0	59	0	1	0	1					
244	骑乘_哒哒	11		208	0		86	100	0	1	1	0	1	1	0	1			3619840030	1				0	59	0	1	0	1					
244	骑乘_红红女王号	11		208	0		87	100	0	1	1	0	1	1	0	1			3619840030	1				0	59	0	1	0	1					
244	骑乘_葫芦鸭	11		208	0		88	100	0	1	1	0	1	1	0	1			3619840030	1				0	59	0	1	0	1					
244	骑乘	11		208	0		89	100	0	1	1	0	1	1	0	1			1073897664	1				0	56	0	1	0	1					
244	骑乘_哼哼将军	11		208	0		90	100	0	1	1	0	1	1	0	1			3619840030	1				0	59	0	1	0	1					
244	骑乘_此道枯荣·繁生	11		208	0		91	100	0	1	1	0	1	1	0	1			3619840030	1				0	59	0	1	0	1					
244	骑乘_烟波流光	11		208	0		92	100	0	1	1	0	1	1	0	1			1073897664	1				0	56	0	1	0	1					
244	骑乘_雪域华光	11		208	0		93	100	0	1	1	0	1	1	0	1			3619840030	1				0	59	0	1	0	1					
244	骑乘_奔腾不休盆盆船	11		208	0		94	100	0	1	1	0	1	1	0	1			1073897664	1				0	56	0	1	0	1					
244	骑乘_八卦龟	11		208	0		95	100	0	1	1	0	1	1	0	1			1073897664	1				0	56	0	1	0	1					
244	骑乘_红罗舸	11		208	0		96	100	0	1	1	0	1	1	0	1			1073897664	1				0	56	0	1	0	1					
244	骑乘_渡情	11		208	0		97	100	0	1	1	0	1	1	0	1			1073897664	1				0	56	0	1	0	1					
244	骑乘_叶驰的飞霞骠	11		208	0		98	100	0	1	1	16	1	1	0	1			3619840030	1				16	59	16	1	0	1					
244	骑乘_卯舆月驾	11		208	0		99	100	0	1	1	0	1	1	0	1			3619840030	1				0	59	0	1	0	1					
359	抗击飞	13		359	0		1	1	0	1	1	0	0	0	0	1			4294967294					0	63	0	1	0	1					
366	天策-克敌	1		366	0		1	1	0	1	1	96	1	0	0	1			3758030846					96	63	96	1	0	1					
406	水凝为冰	27		406	7		1	1	0	1	1	320	1	0	1	1			3758030334					320	63	320	1	0	1					
422	恐惧DEBUFF	0	Fear	3	0	Fear	1	800	1	1	1	800	1	1	0	0			4294967294					800	63	800	1	0	1					
424	冲锋眩晕	0	Stun	424	0		1	1	0	1	1	80	1	1	0	0			1405095936					80	60	80	1	0	1					
427	新手特殊技能-棍-减速效果	0	Damage	427	0		1	1	1	1	1	80	1	1	0	0			4294967294					80	63	80	1	0	1					
445	少林-沉默	5	Silence	5	4		1	48	0	1	1	16	1	1	0	0		5	3758030846					16	63	16	1	0	1	0				
445	少林-沉默	5	Silence	5	4		2	56	0	1	1	32	1	1	0	0		5	3758030846					32	63	32	1	0	1	0				
445	少林-沉默	5	Silence	5	4		3	64	0	1	1	48	1	1	0	0		5	3758030846					48	63	48	1	0	1	0				
445	少林-沉默	5	Silence	5	4		4	72	0	1	1	64	1	1	0	0		5	3758030846					64	63	64	1	0	1	0				
450	玄一无相_debuff	3	Slow	2	0		1	60	0	1	1	192	1	1	0	0			3758030846					192	63	192	1	0	1					
453	九转归一_眩晕	3	Daze	11	0	Daze	1	64	0	1	1	64	1	1	0	0			1405095936					64	60	64	1	0	1					
460	伤刺减速、脚筋断裂	0	Damage	460	0		1	1	0	1	1	80	1	1	0	0			4294967294					80	63	80	1	0	1					
462	地震、巨龟压制眩晕	0	Stun	462	0		1	1	0	1	1	80	1	1	0	0			1405095936					80	60	80	1	0	1					
464	冲锋、沉重打击眩晕	0	Stun	8	0		1	1	0	1	1	48	1	1	0	0			1405095936					48	60	48	1	0	1					
464	冲锋、沉重打击眩晕	0	Stun	8	0		2	1	0	1	1	24	1	1	0	0			1405095936					24	60	24	1	0	1					
465	击倒状态	0	Damage	465	0		1	1	0	1	1	48	1	1	0	0			4294967294					48	63	48	1	0	1					
467	击飞	0	Daze	467	0	Daze	1	1	0	1	1	16	1	1	0	0			4294967294					16	63	16	1	0	1					
481	扬州恐惧DEBUFF	16	Fear	3	0	Fear	1	192	1	1	1	192	1	1	0	0			4294967294					192	63	192	1	0	1					
509	减速	12	Slow	2	8		1	30	0	1	1	240	1	1	0	0			3758030846					240	63	240	1	0	1					
517	天策-乱-眩晕	1	Stun	11	2		1	80	0	1	1	80	1	1	0	0			1405095936					80	60	80	1	0	1					
523	剑主天地-迟缓	4	Slow	2	8		1	50	0	1	1	192	1	1	0	0			3758030846					192	63	192	1	0	1					
523	减速	4	Slow	2	8		2	50	0	1	1	16	1	1	0	0			3758030846					16	63	16	1	0	1					
523	新七秀-减速	4	Slow	2	8		3	50	0	1	1	16	1	1	0	0			3758030846					16	63	16	1	0	1					
534	止息	4	Silence	5	8		1	16	0	1	1	16	1	1	0	0		5	3758030846					16	63	16	1	0	1					
534	止息	4	Silence	5	8		2	32	0	1	1	32	1	1	0	0		5	3758030846					32	63	32	1	0	1					
534	止息	4	Silence	5	8		3	48	0	1	1	48	1	1	0	0		5	3758030846					48	63	48	1	0	1					
534	止息	4	Silence	5	8		4	64	0	1	1	64	1	1	0	0		5	3758030846					64	63	64	1	0	1					
534	止息	4	Silence	5	8		5	80	0	1	1	80	1	1	0	0		5	3758030846					80	63	80	1	0	1					
541	天策-断魂刺-无法移动	1	Charm	12	2		1	32	0	1	1	32	1	1	0	0			1405108224					32	60	32	1	0	1					
549	天策-穿-减速	1	Slow	2	2		1	45	0	1	1	192	1	1	0	0			3757998078					192	63	192	1	0	1	1				
549	天策-穿-减速	1	Slow	2	2		2	50	0	1	1	192	1	1	0	0			3757998078					192	63	192	1	0	1	1				
549	天策-穿-减速	1	Slow	2	2		3	55	0	1	1	192	1	1	0	0			3757998078					192	63	192	1	0	1	1				
549	天策-穿-减速	1	Slow	2	2		4	60	0	1	1	192	1	1	0	0			3757998078					192	63	192	1	0	1	1				
549	天策-穿-减速	1	Slow	2	2		5	44	0	1	1	160	1	1	0	0			3757998078					160	63	160	1	0	1	1				
549	天策-穿-减速	1	Slow	2	2		6	45	0	1	1	160	1	1	0	0			3757998078					160	63	160	1	0	1	1				
549	天策-穿-减速	1	Slow	2	2		7	46	0	1	1	160	1	1	0	0			3757998078					160	63	160	1	0	1	1				
554	大道无术	3	Halt	4	0		1	32	0	1	1	32	1	1	0	0		2	1405100032					32	60	32	1	0	1	0				
554	大道无术	3	Halt	4	0		2	48	0	1	1	48	1	1	0	0		2	1405100032					48	60	48	1	0	1	0				
554	大道无术	3	Halt	4	0		3	64	0	1	1	64	1	1	0	0		2	1405100032					64	60	64	1	0	1	0				
554	大道无术	3	Halt	4	0		4	80	0	1	1	80	1	1	0	0		2	1405100032					80	60	80	1	0	1	0				
554	大道无术	3	Halt	4	0		5	96	0	1	1	96	1	1	0	0		2	1405100032					96	60	96	1	0	1	0				
556	七星拱瑞	3	Halt	4	0		1	400	0	1	1	16	1	1	1	0		3	1405100032					16	60	16	1	0	1	0				
556	七星拱瑞	3	Halt	4	0		2	480	0	1	1	16	1	1	1	0		3	1405100032					16	60	16	1	0	1	0				
556	七星拱瑞	3	Halt	4	0		3	560	0	1	1	16	1	1	1	0		3	1405100032					16	60	16	1	0	1	0				
556	七星拱瑞	3	Halt	4	0		4	640	0	1	1	16	1	1	1	0		3	1405100032					16	60	16	1	0	1	0				
556	七星拱瑞	3	Halt	4	0		5	720	0	1	1	16	1	1	1	0		3	1405100032					16	60	16	1	0	1	0				
557	八卦洞玄	3	Silence	5	10		1	16	0	1	1	16	1	1	0	0		5	3758030846					16	63	16	1	0	1	0				
557	八卦洞玄	3	Silence	5	10		2	32	0	1	1	32	1	1	0	0		5	3758030846					32	63	32	1	0	1	0				
557	八卦洞玄	3	Silence	5	10		3	48	0	1	1	56	1	1	0	0		5	3758030846					56	63	56	1	0	1	0				
557	八卦洞玄	3	Silence	5	10		4	64	0	1	1	64	1	1	0	0		5	3758030846					64	63	64	1	0	1	0				
557	八卦洞玄	3	Silence	5	10		5	80	0	1	1	80	1	1	0	0		5	3758030846					80	63	80	1	0	1	0				
558	三才化生	3	Charm	12	10		1	48	0	1	1	32	1	1	0	0		1	1405108224					32	60	32	1	0	1	0				
558	三才化生	3	Charm	12	10		2	72	0	1	1	48	1	1	0	0		1	1405108224					48	60	48	1	0	1	0				
558	三才化生	3	Charm	12	10		3	96	0	1	1	64	1	1	0	0		1	1405108224					64	60	64	1	0	1	0				
558	三才化生	3	Charm	12	10		4	120	0	1	1	80	1	1	0	0		1	1405108224					80	60	80	1	0	1	0				
558	三才化生	3	Charm	12	10		5	144	0	1	1	96	1	1	0	0		1	1405108224					96	60	96	1	0	1	0				
562	吞日月	3		562	0		1	20	0	1	1	20	0	1	0	0			3758030846					20	63	20	1	0	1					
562	战宝迦兰_7号BOSS_千手观音_佛生千手	3		562	0		2	1	0	1	1	192	0	1	0	0			3758030846					192	63	192	1	0	1					
562	战宝迦兰_7号BOSS_千手观音_佛生千手	3		562	0		3	1	0	1	1	192	0	1	0	0			3758030846					192	63	192	1	0	1					
562	五毒_毒蛊触发_千丝迷心_禁轻功	9		562	0		4	1	0	1	1	48	1	1	0	0			3758030846					48	63	48	1	0	1					
562	五毒_幻蛊触发_禁轻功	3		562	14		5	2	0	1	1	8	0	1	0	0			3758030846					8	63	8	1	0	1	0				
562	神剑冢_幽月乱花_绛唇珠袖	3		562	8		6	1	0	1	1	144	0	1	0	0			3758030846					144	63	144	1	0	1					
562	唐门_鲲鹏铁爪_禁轻功	3		562	0		7	48	0	1	1	48	0	1	0	0			3758030846		0			48	63	48	1	0	1					
562	捉影_禁轻功	3		562	0		8	80	0	1	1	80	0	1	0	0			3758030846		0			80	63	80	1	0	1					
562	七秀_玳弦急曲_禁轻功	3		562	8		9	24	0	1	1	24	0	1	0	0			3758030846					24	63	24	1	0	1					
562	天蛛·禁	3	Slow	562	8		10	1	0	1	1	0	0	1	0	0			3758030846					0	63	0	1	0	1					
562	天蛛·禁	3	Slow	562	8		11	1	0	1	1	96	0	1	0	0			3758030846					96	63	96	1	0	1					
562	苍山洱海_莲子糯米羹	3		562	0		12	1	0	1	300	16	0	1	0	0			3758030846		0			16	63	16	1	0	1					
562	烛龙殿7号禁轻工	3		562	0		13	1	0	1	1	288	0	1	0	0			3758030846					288	63	288	1	0	1					
562	捉影_禁轻功_奇穴5秒	3		562	0		14	80	0	1	1	80	0	1	0	0			3758030846		0			80	63	80	1	0	1					
562	苍云盾压封轻功	3		562	0		15	64	0	1	1	16	0	1	0	0			3758030846		0			16	63	16	1	0	1	0				
562	极乐引封轻功	3		562	0		16	32	0	1	1	32	0	1	0	0			3758030846		0			32	63	32	1	0	1					
562	长歌_冲秋冥封轻功	3		562	0		17	16	0	1	1	16	0	1	0	0			3758030846		0	0		16	63	16	1	0	1					
562	长歌_徵伤害秘籍封轻功	3		562	0		18	32	0	1	1	32	0	1	0	0			3758030846		0	0		32	63	32	1	0	1					
562	明教_瀚光劫海_2秒封轻功	3		562	0		19	32	0	1	1	32	0	1	0	0			3758030846		0	0		32	63	32	1	0	1					
562	破重围_3秒封轻功	3		562	0		20	50	0	1	1	50	0	1	0	0			3758030846		0	0		50	63	50	1	0	1					
562	醉斩白蛇2秒封轻功	3		562	0		21	32	0	1	1	32	0	1	0	0			3758030846		0	0		32	63	32	1	0	1					
562	项王击鼎1秒封轻功	3		562	0		22	16	0	1	1	16	0	1	0	0			3758030846		0	0		16	63	16	1	0	1					
562	暴雨2秒封轻功	3		562	0		23	32	0	1	1	32	0	1	0	0			3758030846		0	0		32	63	32	1	0	1					
562	驱夜断愁3秒封轻功	3		562	0		24	48	0	1	1	48	0	1	0	0			3758030846		0	0		48	63	48	1	0	1	0				
562	行天道	3		562	0		25	80	0	1	1	20	0	1	0	0			3758030846					20	63	20	1	0	1					
562	五毒_幻蛊触发_禁轻功_1	3		562	0		26	56	0	1	1	56	0	1	0	0			3758030846					56	63	56	1	0	1					
562	五毒_幻蛊触发_禁轻功_2	3		562	0		27	64	0	1	1	64	0	1	0	0			3758030846					64	63	64	1	0	1					
562	九转归一3秒封轻功	3		562	0		28	48	0	1	1	48	0	1	0	0			3758030846					48	63	48	1	0	1					
562	剑影留痕封轻功	4		562	0		29	3	0	1	1	80	1	1	0	0			3758030846					80	63	80	1	0	1					
562	雷霆震怒_封轻功	4		562	8		30	144	0	1	1	160	0	1	0	0			3758030846					160	63	160	1	0	1					
562	恶狗烂路	3		562	0		31	80	0	1	5	16	0	1	0	0			3758030846		0	0	1	16	63	16	1	0	1					
562	屏宇掠空	3		562	0		32	48	0	1	1	48	0	1	0	0			3758030846		0			48	63	48	1	0	1					
562	跃潮斩波封轻功	3		562	0		33	80	0	1	1	80	0	1	0	0			3758030846		0			80	63	80	1	0	1	0				
562	千丝_封轻功	3		562	0		34	64	0	1	1	8	0	1	0	0			3758030846					8	63	8	1	0	1					
562	峰插云景	3		562	0		35	32	0	1	1	32	0	0	0	0			3758030846					32	63	32	1	0	1					
562	摩柯无量封轻功	3		562	0		36	80	0	1	1	16	0	1	0	0			3758030846		0			16	63	16	1	0	1					
562	寂洪荒封轻功	3		562	0		37	48	0	1	1	24	0	1	0	0			3758030846		0			24	63	24	1	0	1	0				
562	水榭花楹封轻功	3		562	0		38	64	0	1	1	64	0	1	0	0			3758030846		0			64	63	64	1	0	1	0				
562	卦象·山艮	3		562	0		39	48	0	1	1	48	0	1	0	0			3758030846		0			48	63	48	1	0	1	0				
562	活动组_封轻功	3		562	0		40	48	0	1	1	48	0	1	0	0			3758030846		0			48	63	48	1	0	1	0				
562	横断山河	3		562	0		41	48	0	1	1	48	0	1	0	0			3758030846		0			48	63	48	1	0	1	0				
562	飞倾列缺	3		562	0		42	16	0	1	1	16	0	1	0	0			3758030846		0			16	63	16	1	0	1	0				
562	往馥	3		562	0		43	32	0	1	1	32	0	1	0	0			3758030846		0			32	63	32	1	0	1	0				
562	疾电势	3		562	0		44	48	0	1	1	16	0	1	0	0			3758030846		0			16	63	16	1	0	1	0				
562	触石雨封轻功	3		562	0		45	32	0	1	1	32	0	1	0	0			3758030846		0			32	63	32	1	0	1	0				
562	天策挑飞封轻功	3		562	0		46	32	0	1	1	32	0	1	0	0			3758030846		0			32	63	32	1	0	1	0				
562	伞影封轻功	3		562	0		47	16	0	1	1	16	0	1	0	0			3758030846		0			16	63	16	1	0	1	0				
562	万灵封轻功	3		562	0		48	32	0	1	1	32	0	1	0	0			3758030846		0			32	63	32	1	0	1	0				
562	剑破封轻功子Buff	3		562	0		49	32	0	1	1	32	0	1	0	0			3758030846		0			32	63	32	1	0	1	0				
562	吞日月	3		562	0		50	48	0	1	1	48	0	0	0	0			3758030846					48	63	48	1	0	1					
